10498	0
1545	0
6733	1
1838	0
1773	0
1058	0
6192	0
3166	0
3704	1
10287	0
26096	0
11054	0
6374	0
3141	0
8225	0
1535	0
4978	0
3775	1
23350	0
6450	0
4253	0
5690	0
7718	0
3780	0
7412	0
6741	0
3918	0
8992	1
5442	0
80742	0
165	0
6588	0
9887	0
6319	0
11005	0
1231	0
2979	0
10135	0
3270	0
9450	0
2569	0
2961	1
8824	0
23625	0
5864	0
22998	0
319	0
2571	0
11215	1
1179	0
23066	0
735	0
10201	0
84990	0
9657	0
9889	0
7104	0
1271	0
6921	0
8547	0
344	0
4682	0
116987	1
10048	0
8781	0
7324	0
2949	0
8396	1
91543	0
6624	0
9710	0
2224	0
4783	1
6271	0
26020	1
1118	0
10581	0
5152	0
60312	0
5916	0
22850	0
55672	0
6938	1
23312	1
5564	0
5080	0
5683	0
57214	0
4191	0
10954	0
22837	0
80781	0
22808	0
4998	0
1301	0
383	0
22822	0
3817	0
6449	0
3651	0
10487	0
8555	0
9928	0
6711	0
4157	0
8496	0
11122	1
11011	0
92	0
63036	0
85458	0
5354	1
3687	0
4791	0
9332	0
1212	0
1477	0
1164	0
5450	0
55312	1
2824	0
171558	0
4597	0
5777	0
10735	0
6310	1
11144	0
2739	0
670	0
419	0
995	0
837	1
9021	0
2015	0
53335	0
22798	0
6066	0
7073	0
4521	0
3839	0
9459	0
8976	0
84942	0
80852	0
6398	0
406	0
26148	0
7088	0
2289	0
4798	0
2312	0
19	0
54363	0
3096	0
1030	0
763	0
2730	0
8874	0
4632	0
2021	0
3430	1
79008	0
4590	0
5193	0
570	0
24145	0
9725	0
1880	0
3123	1
5191	0
3761	0
883	0
4883	0
4063	0
4610	0
23349	1
9181	0
8420	0
1998	0
6545	0
5387	0
6774	0
6199	0
6667	0
9352	0
5236	0
1070	0
10765	0
7169	0
3117	0
23186	0
3275	0
4332	0
5976	1
6532	0
4500	0
80765	0
23287	0
23220	0
3549	0
4776	0
6206	0
57178	0
55719	0
92342	0
51112	0
7010	0
6579	0
3601	0
9091	0
26101	0
8912	0
5301	0
9254	0
9542	0
6777	0
23005	0
6236	0
26098	0
8867	1
580	1
2800	0
9722	1
23604	0
30850	0
7791	0
7049	0
6632	0
9858	0
23285	1
5818	0
2523	0
23047	0
9972	0
4618	0
9097	1
90634	0
31	0
8000	0
27315	0
51778	0
4717	0
4093	0
10318	0
25876	0
6609	0
8608	0
23506	0
8546	0
4439	0
8736	0
5444	0
28973	0
3336	0
4629	0
5502	1
10301	1
968	0
675	0
51046	0
22881	0
8312	0
8807	0
4722	0
6529	0
8337	0
382	0
23281	0
10955	0
3487	0
2846	0
4208	1
4729	0
7019	0
55970	1
4329	1
9748	0
60439	0
926	0
10775	0
57238	0
1293	0
4000	0
6137	0
8991	0
8818	0
65125	0
662	0
127703	1
23363	0
51582	0
55056	0
178	0
57804	0
10867	0
3156	0
124	0
3992	0
1429	0
9821	0
4259	0
9807	0
10771	0
5702	0
1974	1
4988	0
6875	0
4350	0
8394	0
2483	0
3611	1
1374	0
9480	0
10150	0
6098	0
9782	0
9263	0
22827	1
8202	0
27163	0
9651	0
10507	0
93081	0
7694	0
10990	0
2212	0
51045	0
716	0
6694	0
5294	0
685	0
5607	0
21	0
4862	0
523	1
3975	0
6344	0
27346	0
10329	0
10308	0
3937	0
3895	0
3303	0
351	0
595	1
23683	0
11018	0
6996	0
8564	0
23306	0
2926	0
1854	0
9127	0
84059	0
835	0
55547	0
16189	0
6863	1
5874	0
1267	0
11052	0
4620	0
113	0
901	0
2191	0
7021	0
10921	0
9639	0
6388	1
1056	0
6540	0
3108	1
6049	0
124152	0
8881	0
4285	0
25937	0
10530	0
8440	0
1473	0
5066	0
881	0
148022	0
8566	0
10636	0
6880	0
27107	0
10744	0
405	0
7033	0
6908	0
3843	0
8045	0
23500	0
1734	0
3565	0
11281	0
9354	0
7042	0
26608	0
27286	0
56902	0
10221	0
1258	0
10641	0
26001	0
7009	0
2313	0
392	0
23170	0
3653	0
51347	0
6998	0
5463	0
5530	0
2254	1
3354	0
10941	0
9693	1
10899	0
6895	0
813	1
2014	1
9770	0
644	0
6641	0
9283	0
6810	0
7784	0
1820	0
3360	0
23371	0
55322	0
7294	0
5308	0
2110	0
23310	0
1802	0
1968	0
4185	0
4065	0
2273	0
5660	0
10660	0
3476	0
10391	0
9984	0
3231	0
3617	0
56909	1
2043	1
9437	0
3646	1
10969	0
10013	0
4857	0
4828	0
329	0
9815	0
525	0
8120	1
27	0
23386	0
8764	0
23452	0
9231	1
2331	0
1902	1
3909	0
84986	0
5255	0
5216	0
2001	0
10766	0
3736	0
8825	0
1310	0
5901	0
2115	0
4703	0
6512	0
4357	0
7112	0
10291	0
5796	1
4234	0
6670	1
3695	0
3035	0
6939	0
65083	0
1181	0
6009	0
58473	0
1809	0
2744	1
9848	0
26140	0
2559	0
4133	1
5801	1
5890	0
9905	0
60	0
5287	0
7596	0
80350	0
1400	0
2615	0
9847	0
5587	0
7273	0
6004	0
6301	0
1388	0
1676	0
219654	0
5245	0
5453	0
10664	0
427	0
5121	0
6503	0
4735	0
51379	0
84364	0
9684	0
9810	0
2202	0
650	0
4635	0
51341	0
23658	0
7318	0
1763	0
131408	0
4299	0
29969	1
2762	0
9325	0
224	1
23633	0
3608	0
8633	0
10845	0
11001	0
9364	0
6050	0
25834	0
1982	0
51304	0
5226	0
3423	0
6539	0
5980	0
9043	0
26044	1
51101	0
23421	0
8529	0
1435	0
8773	0
6569	0
7139	0
498	0
483	0
27338	0
1487	0
5576	0
4311	0
9367	1
23333	0
9851	0
10142	0
4698	1
2028	0
3075	0
7360	0
8655	0
27069	1
1606	0
6156	0
2064	0
25780	0
10162	0
78987	0
5424	0
3553	0
27043	0
5218	0
1933	1
790	0
2022	0
6295	0
533	0
23317	0
5164	0
116832	0
11062	0
10240	0
23138	0
3551	0
1122	0
4643	0
6045	0
414	0
84148	0
10336	0
3852	0
6556	0
7832	0
3746	0
10971	0
79084	1
26191	0
5919	0
8021	0
83700	0
25880	0
3593	0
9933	0
9148	1
10863	0
5932	0
7781	0
23274	0
5709	0
3673	0
1409	0
22908	0
10284	0
8662	0
1716	0
9521	0
293	0
1272	0
23324	0
27333	0
1663	0
2888	0
3818	0
10604	0
9739	0
10020	0
10232	0
23647	0
635	0
25841	1
9707	0
1088	0
5373	0
10788	0
3950	0
26330	0
3603	0
310	0
40	0
9819	0
10209	0
8458	0
26039	0
10728	0
63923	0
5626	0
10381	0
4320	0
57188	0
3764	0
267	0
7753	0
9704	0
1892	0
2044	0
23398	0
9513	0
8038	0
204851	0
10457	0
22862	1
10871	0
2813	0
57151	1
6189	0
28955	0
2517	0
27255	0
2577	0
7547	0
23056	0
6210	1
9296	0
9	0
10944	0
11259	1
7379	0
3359	0
1740	1
9882	0
9584	0
5423	0
23077	1
90	0
8712	0
11197	1
4712	0
3514	0
8722	0
27242	0
55566	0
9717	0
56311	0
2696	0
1360	0
4683	0
5891	0
3620	0
6484	0
8554	0
55611	0
10073	0
10614	0
1490	0
25797	0
2947	0
4199	0
11262	0
11079	1
171546	0
26165	0
23228	1
2288	0
23332	0
11138	0
11338	0
2954	0
4841	1
23067	0
23526	0
842	0
4288	0
23076	0
2000	0
3340	0
2531	0
6498	0
11190	0
199	0
8707	1
6557	0
51669	0
7764	0
9779	0
23111	0
4606	0
4814	0
22919	1
5128	1
26057	0
5789	0
6334	0
84890	0
26229	0
9493	0
23327	0
11243	0
6507	0
9532	0
7048	0
3223	0
2122	0
10643	0
27036	0
2280	0
5581	0
10100	0
280	0
273	1
8626	0
10137	0
63941	0
471	0
23545	0
8777	0
2262	0
8099	0
79888	0
9475	0
10426	0
5631	0
25842	0
1936	1
2912	0
6611	0
7089	0
1325	0
55794	0
131	0
1643	0
9512	0
1565	0
9498	0
23251	0
81488	0
6016	0
26999	0
23236	1
10425	0
7991	0
7097	0
6708	0
4665	0
3488	0
80344	0
2935	0
6949	0
23096	0
3875	0
6416	1
26133	0
5078	0
26030	0
9755	0
1839	0
11045	0
2186	0
9781	0
9322	0
6282	1
23451	0
8826	1
57213	0
1147	0
7173	0
7259	0
9866	0
64210	0
334	0
3902	0
22992	0
57680	1
11153	0
1997	0
4675	0
6650	0
55556	0
5256	0
7181	0
2879	0
1139	0
23215	0
5984	1
4043	0
1826	0
5995	0
9698	0
2077	0
2036	1
8452	0
10266	0
5588	0
820	0
6988	0
8468	0
5698	0
94239	1
131566	0
30837	0
6666	0
10412	0
27307	0
10573	0
3716	0
5579	1
23015	0
7307	0
41	0
3014	0
2887	0
8934	0
3084	0
23195	0
8703	0
866	0
23300	0
5454	0
23040	1
10594	0
5118	0
7363	0
8502	1
26237	0
29762	0
770	1
9366	0
4292	0
9058	0
641	0
8518	0
23148	0
838	0
4734	0
2962	0
84525	0
2664	0
8187	0
6640	0
1121	0
8435	0
5019	1
4245	0
11074	0
9087	0
10598	0
6493	0
896	0
5593	0
26019	0
55117	1
124565	0
23208	0
5539	0
9896	0
23185	0
3672	0
2903	1
8520	1
9040	0
10924	0
10200	0
135138	0
5096	0
54093	0
6470	0
777	0
5045	0
9341	0
3609	0
6129	0
2786	0
5747	0
1672	0
8641	0
9015	0
23014	0
4924	0
2768	0
9526	0
183	0
10935	0
1102	0
5203	0
7027	0
23405	0
1478	1
439	0
8676	0
8501	0
6397	0
9592	0
23469	0
4598	0
4839	0
10255	0
3798	0
407	0
10974	0
5351	0
18	0
10629	0
7844	0
1393	0
6598	0
22797	0
6252	0
7105	1
10745	0
10180	0
4790	0
6717	0
3373	0
22889	0
9278	0
9353	0
148	0
6453	0
9830	0
5567	1
10159	0
7709	0
4948	0
55966	0
726	0
6241	0
4919	0
6659	0
6948	0
2009	0
51099	0
11012	0
4192	1
22905	0
2627	0
9798	0
3576	0
1213	0
10084	0
11273	0
81	0
9411	0
8061	0
6955	0
8856	0
624	0
27324	0
6209	0
10120	0
204	1
5190	0
9871	0
1041	0
6872	0
814	1
7699	0
2492	0
23039	0
2109	0
5192	0
22897	0
5133	0
8888	0
4927	0
7710	0
6205	0
6311	0
345	0
9625	0
4846	0
6059	0
613	0
5141	0
9184	0
23286	0
10362	1
952	0
4804	0
1071	0
6758	0
9636	0
55832	0
4331	0
7248	0
51050	0
26064	0
10670	0
11131	0
5928	1
25822	0
9841	0
6602	1
10163	0
54737	0
5009	0
7919	0
23032	0
51364	0
9656	0
23341	0
23230	0
8226	0
8729	0
1105	0
23761	0
6760	0
3705	0
51111	0
10497	0
23351	0
23125	1
3948	0
7701	0
9711	0
3776	0
2805	1
26054	0
26097	0
2149	1
1830	0
10006	0
25963	0
26152	0
25999	1
1620	1
25903	0
2241	0
3060	0
5914	0
7411	0
6433	0
9027	0
5695	0
55503	0
7456	0
6142	0
7163	0
11100	1
7453	0
2554	1
1583	0
1538	0
23118	0
10987	0
7289	0
5740	0
8351	0
8747	0
2620	0
5158	0
10098	0
5723	0
6272	0
10279	0
7399	0
2138	0
6695	0
25875	0
10093	0
141	0
3140	0
7376	0
64963	0
6164	0
3043	0
4939	0
23161	0
22858	0
1230	0
4520	0
2993	0
1917	0
6155	0
79758	0
6387	0
5865	0
3590	0
8459	0
1060	0
6364	0
3759	0
7066	0
2104	0
6171	0
116986	1
900	0
10758	0
8644	0
27098	0
2526	0
473	0
9927	0
8685	0
81576	0
2572	1
10003	0
1774	0
7802	0
5608	0
6469	0
4782	0
6428	0
9153	0
2063	0
3420	0
55122	0
5130	0
3269	0
2632	0
10456	0
4544	0
5684	0
22924	0
25998	0
2812	0
8482	0
1488	1
6361	0
898	0
6147	0
3892	0
3670	0
2516	0
5911	0
3362	0
1408	0
6227	0
54732	1
11193	0
4224	0
2969	0
25976	0
4249	0
9248	1
3595	0
578	0
11034	0
79703	0
8743	0
55644	0
10204	0
10168	0
5167	0
5335	0
9906	0
540	0
9144	0
1615	0
27113	1
3065	1
2073	0
23334	0
861	0
337	0
3706	0
10146	0
3172	0
11223	0
10285	0
23373	0
27250	0
6331	0
571	0
9852	0
9703	0
57007	0
9957	0
2592	0
5428	0
6091	0
9131	0
10874	0
1345	0
5715	0
2290	0
9276	1
4153	0
758	0
23029	0
6351	0
5902	0
706	0
14	0
10960	0
4761	1
10898	0
1608	0
9556	1
2328	0
50846	0
22863	0
2889	0
7923	0
3786	0
594	0
7867	0
1438	0
6957	0
6746	0
9585	0
4580	0
7045	0
5213	0
7504	1
3554	0
25928	0
6158	0
10127	0
9982	0
27258	0
6276	0
11007	0
9191	0
2776	0
27347	0
57146	0
1000	0
11222	0
43	0
9818	0
2582	0
3502	0
9522	1
3955	0
5367	0
259197	0
288	1
3763	1
22974	0
119	0
9802	0
10539	0
10513	0
5954	0
11063	0
1180	0
10213	0
221154	0
1446	0
4438	0
8515	0
2118	0
415	0
8904	0
6881	0
55023	0
2597	0
3987	0
7180	0
1356	0
10782	0
8669	0
6303	0
6594	0
1153	0
1871	0
10966	1
5209	0
1022	0
5861	0
56253	0
10014	0
953	0
9380	0
8517	0
5991	0
64595	0
4830	0
7225	0
3912	0
10908	0
6500	1
5553	0
4820	0
23383	0
1762	0
784	1
6637	1
5172	0
6300	0
3080	0
9747	0
1844	0
10467	0
1144	0
23223	0
762	0
9609	0
1723	0
6750	1
10346	0
2047	0
11020	0
10654	0
8726	0
5281	1
10542	0
6118	0
5708	0
25932	0
3696	0
5787	0
9138	0
1349	0
2205	0
177	0
7965	1
23034	0
8292	0
27077	0
2213	0
9509	0
124801	0
7593	0
22821	0
22	0
205	1
6601	0
23262	0
7316	0
3213	0
27340	0
9943	0
10847	0
23307	0
5730	0
8013	0
114932	1
8636	0
4795	0
493	0
23505	0
10983	0
1591	0
2528	0
1677	0
8417	0
6543	1
25807	0
10929	0
1026	1
2752	0
55215	0
5606	0
1390	0
123887	0
8521	0
1993	0
10268	0
1469	0
1499	0
26173	0
400	0
919	0
23316	1
10248	0
23178	0
7984	0
9832	0
633	1
2023	0
1977	1
7551	0
9771	0
9788	1
3445	0
1825	0
1669	0
23137	0
1285	0
10957	0
6401	0
3309	1
56267	0
3594	0
3757	0
1959	0
1549	0
26005	0
9394	0
11167	0
26036	0
51580	1
1208	0
23443	0
1874	0
113146	0
1803	0
9128	0
5533	0
6619	0
10803	0
1201	0
103910	0
64795	0
3300	0
6383	0
4092	0
23162	0
8621	0
22985	0
7059	0
5870	1
23552	0
55816	0
5119	0
4861	0
84900	0
9246	0
9349	1
2356	0
23204	0
9646	0
6548	0
6309	1
9686	1
10198	0
10970	0
10621	0
11057	0
5871	0
646	0
22874	0
25862	0
5380	0
8530	0
5322	0
8861	0
28513	0
4005	0
10282	0
8999	0
3663	0
9397	0
10235	0
7031	0
5276	0
10063	0
26161	0
57187	0
6407	0
4626	0
7993	0
1288	0
810	0
84140	1
5425	0
5885	0
25800	0
33	0
4351	0
9092	0
5654	0
4256	0
10217	0
5619	0
4829	0
8270	0
8737	0
5379	0
23046	0
2013	0
50618	0
10471	0
9875	0
8277	0
4477	0
4899	0
60438	0
23172	0
10054	0
2905	0
5300	1
5612	0
90141	0
6795	0
6519	0
4854	0
3998	0
2817	0
671	0
1511	0
51042	0
6317	0
2249	0
5538	0
5678	0
25778	0
1605	1
663	0
23280	1
4301	0
6892	1
6373	0
5050	0
1945	0
10922	0
969	0
4326	0
5184	0
5802	0
1946	0
4207	0
4089	0
1501	0
54463	0
4808	0
51665	0
8444	0
549	0
23641	0
25895	0
9518	0
8532	0
23126	0
9049	0
3930	1
7018	0
5501	0
946	0
8828	0
93594	0
9368	0
6678	1
1361	0
7020	0
6737	0
5079	0
25950	0
7327	0
10302	0
91746	0
5025	0
1465	0
7366	0
2990	1
10061	0
1397	0
3678	0
941	0
8539	0
27293	0
8915	0
10317	0
9098	0
4848	0
23576	0
7852	0
5063	1
7535	0
8602	0
8817	0
1869	0
3190	0
10868	0
8808	0
2304	0
23308	0
3846	0
6571	0
7096	0
23095	1
3481	0
23284	0
2804	0
8549	0
4149	0
4990	0
102	0
8673	0
10947	0
3827	0
8454	0
51055	0
5157	0
2992	0
5414	1
4942	0
2639	0
3483	0
50804	0
22852	0
5036	0
6518	0
5290	0
7752	0
163	0
9034	0
1106	0
4070	0
3898	0
51257	0
1836	0
10472	0
54470	1
26292	0
9576	0
2731	0
10988	0
9726	0
10772	0
6610	0
3976	0
6731	0
7071	0
5681	0
8838	0
7447	1
5629	0
5447	0
8399	0
2770	0
3859	0
3087	0
7288	0
8786	0
5524	0
25970	0
1577	0
1572	0
7511	0
886	0
4733	0
25900	0
1329	0
7375	1
3728	0
26121	0
5440	1
7410	0
5562	0
22839	0
3568	0
8227	0
8408	0
7702	0
3777	0
320	0
7633	0
5663	0
9893	0
6273	0
7102	0
3756	0
811	1
6184	0
55806	0
249	0
1612	0
8460	0
10724	0
819	0
3680	0
1748	0
51351	0
858	0
10085	0
8574	0
9655	0
51635	0
3768	0
10563	0
64849	0
1479	0
5095	0
9926	0
9948	0
2578	0
23108	0
26105	0
971	0
8289	0
8087	0
7469	0
23301	0
5605	0
4781	0
56171	0
7520	0
51601	0
22872	0
3091	0
2166	1
1378	0
23013	0
81563	1
1054	0
116985	1
7038	0
27292	0
2821	1
2101	1
9534	0
9595	0
3797	1
23249	0
9787	0
9230	0
9938	0
6768	0
10397	0
10004	0
7389	0
2495	0
51367	0
4908	0
3052	0
2322	0
9372	0
10528	0
4179	0
6801	0
4778	0
10902	0
10290	0
5481	0
5899	1
9663	0
10628	0
377	1
9306	1
9488	0
7267	0
22888	0
2050	0
3815	0
1311	0
152185	0
1787	0
22796	0
3579	0
11240	0
22883	1
5110	1
7417	0
701	0
2794	0
10299	0
5884	0
3710	0
214	0
9365	0
23085	0
57205	0
10269	1
6622	1
8427	0
7176	0
6718	0
1650	1
6999	0
2074	0
2539	0
731	0
10046	0
9215	0
2779	0
2139	0
4281	0
23242	0
768	0
5573	0
6396	1
1756	0
1636	0
9334	0
2491	0
199870	0
7086	0
7730	0
10314	1
4976	1
338	0
55567	0
9252	0
51439	0
576	0
3105	1
9793	0
1775	0
26959	0
2334	0
2530	0
4833	0
23347	0
4091	0
1512	0
2956	0
4502	0
2564	0
11130	0
328	0
10732	0
9568	0
6144	0
10241	1
9025	0
7525	0
4803	0
23060	0
9962	0
5003	0
6249	0
7078	0
3745	0
8425	0
997	0
7015	0
4947	0
5001	0
6840	0
9605	0
11040	0
3394	1
608	0
23367	0
9833	0
5731	0
7994	0
23649	0
6036	0
7368	1
2878	0
22993	0
1474	0
23456	0
81631	0
125	0
115703	0
10961	0
5967	0
2152	0
7258	0
1687	0
7404	0
22843	0
1188	0
3142	0
5016	0
149111	0
7138	0
10572	0
23031	1
54805	0
6935	0
6504	0
7293	0
29787	0
9754	0
25820	0
10522	0
8935	0
4690	0
64746	0
7428	0
140890	0
397	0
83604	0
23760	0
9379	0
5368	0
2934	0
51176	0
1657	0
57212	0
5757	0
80347	0
2185	0
10692	0
1191	0
823	0
171017	1
4659	0
64689	0
9886	0
771	0
51035	0
4666	0
9159	0
84516	0
7270	0
23378	0
1797	0
1119	0
8706	0
6696	0
6495	0
11189	0
6940	0
3000	0
50852	0
6729	0
93297	0
915	0
6492	0
5260	0
9370	0
6558	0
1586	0
51317	0
9114	0
4037	0
6811	0
25941	0
2060	1
3561	0
1551	0
9672	0
3981	0
23547	0
23100	1
6857	1
2904	0
23244	0
10940	0
23504	1
11075	1
22904	0
27095	0
3643	0
25839	0
5325	0
10631	0
2346	1
2195	0
6478	0
10591	0
6329	0
2555	1
3718	0
2982	0
1307	0
1812	0
81609	0
27243	0
26128	0
2475	0
58504	0
1875	1
3834	0
5087	0
116039	0
23155	0
9737	1
4084	0
963	0
57862	1
10199	0
5582	0
4931	0
57834	0
23254	0
6340	0
65055	0
6367	0
8503	0
51706	0
5627	0
23474	0
8798	1
5957	0
9166	0
22929	0
7941	0
2697	0
54741	0
23292	0
54963	0
5451	0
23218	1
23352	0
65258	0
9403	0
9718	0
2542	0
6778	0
11234	0
6001	0
9991	0
10439	1
23237	0
22824	0
5594	0
3805	0
22934	0
23023	0
2675	0
8715	0
10424	0
9320	0
1524	0
6830	0
4142	0
11113	0
11311	0
5142	0
